Message_Id,Movement_Type,Acid,AC_Type,IFR_VFR,Departure Airport,Departure Runway,Departure Date UTC,Arrival Airport,Arrival Runway,Arrival Date UTC,Civil Registration,Comments,Service Type,Site Code,Class
66739110,D,CFTMM,C150,V ,CYOW,32,09/01/2017 1:06,CYOW,32,09/01/2017 1:06,CFTMM,CCTS,ATC,CYOW,L
66739108,A,CFTMM,C150,V ,CYOW,32,09/01/2017 1:06,CYOW,32,09/01/2017 1:06,CFTMM,CCTS,ATC,CYOW,L
66739057,O,FJGS,DA40,V ,CYSH,88B,09/01/2017 1:05,CYRP,88B,09/01/2017 1:05,,,ATC,CYOW,O
66739014,A,NA928,PC12,I ,CYTS,0,09/01/2017 1:03,CYOW,32,09/01/2017 1:03,CGHGV,MEDEVAC,ATC,CYOW,I
66739043,D,CFTMM,C150,V ,CYOW,32,09/01/2017 1:01,CYOW,32,09/01/2017 1:01,CFTMM,CCTS,ATC,CYOW,L
66739042,A,CFTMM,C150,V ,CYOW,32,09/01/2017 1:01,CYOW,32,09/01/2017 1:01,CFTMM,CCTS,ATC,CYOW,L
66738926,D,CFTMM,C150,V ,CYOW,32,09/01/2017 0:58,CYOW,32,09/01/2017 0:58,CFTMM,CCTS,ATC,CYOW,L
66738924,A,CFTMM,C150,V ,CYOW,32,09/01/2017 0:58,CYOW,32,09/01/2017 0:58,CFTMM,CCTS,ATC,CYOW,L
66738938,D,CGBEA,C172,V ,CYOW,32,09/01/2017 0:56,CYOW,0,09/01/2017 0:56,CGBEA,CYRP 020,ATC,CYOW,I
66738925,D,CFTMM,C150,V ,CYOW,32,09/01/2017 0:55,CYOW,32,09/01/2017 0:55,CFTMM,CCTS,ATC,CYOW,L
66738923,A,CFTMM,C150,V ,CYOW,32,09/01/2017 0:55,CYOW,32,09/01/2017 0:55,CFTMM,CCTS,ATC,CYOW,L
66738796,D,ACA363,E190,I ,CYOW,32,09/01/2017 0:51,CYEG,0,09/01/2017 0:51,CFNAP,NRP TCAS,ATC,CYOW,I
66738833,O,FJGS,DA40,V ,ZZZZ,88A,09/01/2017 0:51,ZZZZ,88A,09/01/2017 0:51,,,ATC,CYOW,O
66738707,A,WEN3454,DH8D,I ,CYYZ,0,09/01/2017 0:50,CYOW,32,09/01/2017 0:50,CGEEN,,ATC,CYOW,I
66738598,D,JZA922,CRJ9,I ,CYOW,32,09/01/2017 0:45,CYUL,0,09/01/2017 0:45,CGJZV,,ATC,CYOW,I
66738599,D,JZA798,CRJ2,I ,CYOW,32,09/01/2017 0:43,CYFC,0,09/01/2017 0:43,CFDJA,,ATC,CYOW,I
66738665,D,CFTMM,C150,V ,CYOW,32,09/01/2017 0:41,CYOW,0,09/01/2017 0:41,CFTMM,CCTS,ATC,CYOW,I
66738244,D,CJT1573,B722,I ,CYOW,32,09/01/2017 0:25,CYHM,0,09/01/2017 0:25,CGCJB,NADP,ATC,CYOW,I
66738256,D,WEN3479,DH8D,I ,CYOW,32,09/01/2017 0:24,CYYZ,0,09/01/2017 0:24,CGJEN,,ATC,CYOW,I
66738258,D,WEN3471,DH8D,I ,CYOW,32,09/01/2017 0:20,CYYZ,0,09/01/2017 0:20,CFENU,,ATC,CYOW,I
66738160,A,CGXAM,C150,V ,CYOW,0,09/01/2017 0:20,CYOW,32,09/01/2017 0:20,CGXAM,PA  030,ATC,CYOW,I
66738153,A,POE251,DH8D,I ,CYTZ,0,09/01/2017 0:17,CYOW,32,09/01/2017 0:17,CGLQG,TCAS EQUIPPED,ATC,CYOW,I
66738077,D,POE245,DH8D,I ,CYOW,32,09/01/2017 0:15,CYQM,0,09/01/2017 0:15,CFLQY,TCAS EQUIPPED,ATC,CYOW,I
66738059,A,JZA979,CRJ9,I ,CYUL,0,09/01/2017 0:14,CYOW,32,09/01/2017 0:14,CGJZV,,ATC,CYOW,I
66738079,D,WJA225,B737,I ,CYOW,32,09/01/2017 0:12,CYEG,0,09/01/2017 0:12,CGWAZ,,ATC,CYOW,I
66738081,D,POE248,DH8D,I ,CYOW,32,09/01/2017 0:11,CYTZ,0,09/01/2017 0:11,CGLQM,TCAS EQUIPPED,ATC,CYOW,I
66737930,D,ACA355,E190,I ,CYOW,32,09/01/2017 0:10,CYYC,0,09/01/2017 0:10,CFHOS,NRP TCAS,ATC,CYOW,I
66737979,A,CFIPM,P46T,I ,KRDU,0,09/01/2017 0:09,CYOW,32,09/01/2017 0:09,CFIPM,ADSB FLTPLAN 2032628900,ATC,CYOW,I
66737864,A,ACA464,E190,I ,CYYZ,0,09/01/2017 0:05,CYOW,32,09/01/2017 0:05,CFHNV,TCAS,ATC,CYOW,I
66737846,D,JZA636,CRJ9,I ,CYOW,32,09/01/2017 0:02,CYHZ,0,09/01/2017 0:02,CFBJZ,,ATC,CYOW,I
66737745,A,JZA49,CRJ2,I ,KBOS,0,09/01/2017 0:00,CYOW,32,09/01/2017 0:00,CFDJA,,ATC,CYOW,I
66737767,A,CGBEA,C172,V ,CYOW,0,8/31/2017 11:57:32 PM,CYOW,4,8/31/2017 11:57:32 PM,CGBEA,PA  030,ATC,CYOW,I
66737668,A,AWI4225,CRJ2,I ,KPHL,0,8/31/2017 11:52:57 PM,CYOW,32,8/31/2017 11:52:57 PM,N414ZW,,ATC,CYOW,I
66737549,A,CGLRG,C172,V ,CYOW,4,8/31/2017 11:50:00 PM,CYOW,4,8/31/2017 11:50:00 PM,CGLRG,Full stop,ATC,CYOW,I
66737516,A,ACA473,E190,I ,CYUL,0,8/31/2017 11:49:41 PM,CYOW,32,8/31/2017 11:49:41 PM,CFNAP,TCAS,ATC,CYOW,I
66737390,D,ASQ3204,E145,I ,CYOW,32,8/31/2017 11:45:51 PM,KORD,0,8/31/2017 11:45:51 PM,N16911,,ATC,CYOW,I
66737398,D,JZA14,DH8D,I ,CYOW,32,8/31/2017 11:43:02 PM,CYUL,0,8/31/2017 11:43:02 PM,CGJZR,,ATC,CYOW,I
66737411,D,ASH6308,CRJ7,I ,CYOW,32,8/31/2017 11:41:39 PM,KIAD,0,8/31/2017 11:41:39 PM,N518LR,,ATC,CYOW,I
66737229,A,WEN3485,DH8D,I ,CYHZ,0,8/31/2017 11:40:55 PM,CYOW,32,8/31/2017 11:40:55 PM,CFENU,,ATC,CYOW,I
66737306,D,CGLRG,C172,V ,CYOW,4,8/31/2017 11:38:40 PM,CYOW,4,8/31/2017 11:38:40 PM,CGLRG,CCTS,ATC,CYOW,L
66737305,A,CGLRG,C172,V ,CYOW,4,8/31/2017 11:38:40 PM,CYOW,4,8/31/2017 11:38:40 PM,CGLRG,CCTS,ATC,CYOW,L
66737252,A,POE245,DH8D,I ,CYTZ,0,8/31/2017 11:38:14 PM,CYOW,32,8/31/2017 11:38:14 PM,CFLQY,TCAS EQUIPPED,ATC,CYOW,I
66737355,A,LF4,A139,V ,CYOW,60,8/31/2017 11:37:49 PM,CYOW,60,8/31/2017 11:37:49 PM,CGYNH,MEDEVAC,ATC,CYOW,I
66737266,A,POE248,DH8D,I ,CYHZ,0,8/31/2017 11:36:15 PM,CYOW,32,8/31/2017 11:36:15 PM,CGLQM,TCAS EQUIPPED,ATC,CYOW,I
66737203,O,LF4,A139,V ,CYOW,88,8/31/2017 11:34:12 PM,CYOW,88,8/31/2017 11:34:12 PM,CGYNH,MEDEVAC,ATC,CYOW,O
66737174,D,CGLRG,C172,V ,CYOW,4,8/31/2017 11:33:11 PM,CYOW,4,8/31/2017 11:33:11 PM,CGLRG,CCTS,ATC,CYOW,L
66737173,A,CGLRG,C172,V ,CYOW,4,8/31/2017 11:33:11 PM,CYOW,4,8/31/2017 11:33:11 PM,CGLRG,CCTS,ATC,CYOW,L
66737084,D,CGLRG,C172,V ,CYOW,4,8/31/2017 11:27:10 PM,CYOW,4,8/31/2017 11:27:10 PM,CGLRG,CCTS,ATC,CYOW,L
66737083,A,CGLRG,C172,V ,CYOW,4,8/31/2017 11:27:10 PM,CYOW,4,8/31/2017 11:27:10 PM,CGLRG,CCTS,ATC,CYOW,L
66736902,D,POE244,DH8D,I ,CYOW,32,8/31/2017 11:20:43 PM,CYTZ,0,8/31/2017 11:20:43 PM,CGLQP,TCAS EQUIPPED,ATC,CYOW,I
66736954,D,CGLRG,C172,V ,CYOW,4,8/31/2017 11:20:23 PM,CYOW,4,8/31/2017 11:20:23 PM,CGLRG,CCTS,ATC,CYOW,L
66736953,A,CGLRG,C172,V ,CYOW,4,8/31/2017 11:20:23 PM,CYOW,4,8/31/2017 11:20:23 PM,CGLRG,CCTS,ATC,CYOW,L
66736856,A,JZA981,CRJ9,I ,CYUL,0,8/31/2017 11:20:20 PM,CYOW,32,8/31/2017 11:20:20 PM,CFBJZ,,ATC,CYOW,I
66736816,D,CGBEA,C172,V ,CYOW,4,8/31/2017 11:14:59 PM,CYOW,0,8/31/2017 11:14:59 PM,CGBEA,PA  030,ATC,CYOW,I
66736810,D,CGLRG,C172,V ,CYOW,4,8/31/2017 11:14:55 PM,CYOW,4,8/31/2017 11:14:55 PM,CGLRG,CCTS,ATC,CYOW,L
66736809,A,CGLRG,C172,V ,CYOW,4,8/31/2017 11:14:55 PM,CYOW,4,8/31/2017 11:14:55 PM,CGLRG,CCTS,ATC,CYOW,L
66736582,D,ACA465,E190,I ,CYOW,32,8/31/2017 11:10:21 PM,CYYZ,0,8/31/2017 11:10:21 PM,CFMZW,TCAS,ATC,CYOW,I
66736601,D,WJA613,B737,I ,CYOW,32,8/31/2017 11:07:16 PM,CYYC,0,8/31/2017 11:07:16 PM,CFXWJ,,ATC,CYOW,I
66736583,A,WEN3472,DH8D,I ,CYYZ,0,8/31/2017 11:06:43 PM,CYOW,32,8/31/2017 11:06:43 PM,CGJEN,,ATC,CYOW,I
66736621,D,CGLRG,C172,V ,CYOW,4,8/31/2017 11:06:12 PM,CYOW,0,8/31/2017 11:06:12 PM,CGLRG,CCTS,ATC,CYOW,I
66736468,D,JZA748,DH8A,I ,CYOW,32,8/31/2017 11:03:33 PM,CYQB,0,8/31/2017 11:03:33 PM,CFGRM,,ATC,CYOW,I
66736486,A,ACA462,E190,I ,CYYZ,0,8/31/2017 11:02:55 PM,CYOW,32,8/31/2017 11:02:55 PM,CFHOS,TCAS,ATC,CYOW,I
66736546,D,CGXAM,C150,V ,CYOW,4,8/31/2017 11:01:59 PM,CYOW,0,8/31/2017 11:01:59 PM,CGXAM,PA  030,ATC,CYOW,I
66736349,D,JZA856,CRJ2,I ,CYOW,32,8/31/2017 11:00:37 PM,KEWR,0,8/31/2017 11:00:37 PM,CGUJA,,ATC,CYOW,I
66736248,A,ASH6308,CRJ7,I ,KIAD,0,8/31/2017 10:54:40 PM,CYOW,32,8/31/2017 10:54:40 PM,N518LR,,ATC,CYOW,I
66736246,A,KEW101,LJ35,I ,CYFB,0,8/31/2017 10:52:39 PM,CYOW,32,8/31/2017 10:52:39 PM,CGYFB,MEDEVAC,ATC,CYOW,I
66736135,A,CFDMO,BE76,I ,CYOW,0,8/31/2017 10:50:37 PM,CYOW,32,8/31/2017 10:50:37 PM,,,ATC,CYOW,I
66736136,D,POE242,DH8D,I ,CYOW,32,8/31/2017 10:50:34 PM,CYTZ,0,8/31/2017 10:50:34 PM,CGLQX,TCAS EQUIPPED,ATC,CYOW,I
66736109,D,ACA477,E190,I ,CYOW,32,8/31/2017 10:46:53 PM,CYYZ,0,8/31/2017 10:46:53 PM,CFMYV,TCAS,ATC,CYOW,I
66735919,A,JZA637,DH8D,I ,CYHZ,0,8/31/2017 10:41:55 PM,CYOW,32,8/31/2017 10:41:55 PM,CGJZR,,ATC,CYOW,I
66735860,A,LF4,A139,V ,R078,66,8/31/2017 10:31:03 PM,CPP7,66,8/31/2017 10:31:03 PM,CGYNH,MEDEVAC,ATC,CYOW,I
66735687,O,LF4,A139,V ,R078,88,8/31/2017 10:31:01 PM,CPP7,88,8/31/2017 10:31:01 PM,CGYNH,MEDEVAC,ATC,CYOW,O
66735635,A,JZA660,DH8A,I ,CYXU,0,8/31/2017 10:30:26 PM,CYOW,32,8/31/2017 10:30:26 PM,CFGRM,,ATC,CYOW,I
66735664,A,CGPMR,C172,V ,CYOW,0,8/31/2017 10:28:29 PM,CYOW,32,8/31/2017 10:28:29 PM,CGPMR,PA  030,ATC,CYOW,I
66735634,D,ACA345,A320,I ,CYOW,32,8/31/2017 10:27:56 PM,CYVR,0,8/31/2017 10:27:56 PM,CFKOJ,NRP TCAS,ATC,CYOW,I
66735496,D,JZA638,DH8D,I ,CYOW,32,8/31/2017 10:23:31 PM,CYHZ,0,8/31/2017 10:23:31 PM,CFSRN,,ATC,CYOW,I
66735550,D,CGZJB,C77R,V ,CYOW,4,8/31/2017 10:22:55 PM,CPF6,0,8/31/2017 10:22:55 PM,,PV 4.5 PV,ATC,CYOW,I
66735504,D,WEN3506,DH8D,I ,CYOW,32,8/31/2017 10:20:44 PM,CYHZ,0,8/31/2017 10:20:44 PM,CFENY,,ATC,CYOW,I
66735507,D,WEN3469,DH8D,I ,CYOW,32,8/31/2017 10:19:18 PM,CYYZ,0,8/31/2017 10:19:18 PM,CFJWE,,ATC,CYOW,I
66735513,A,POE243,DH8D,I ,CYTZ,0,8/31/2017 10:18:33 PM,CYOW,32,8/31/2017 10:18:33 PM,CGLQP,TCAS EQUIPPED,ATC,CYOW,I
66735510,D,WJA24,B737,I ,CYOW,32,8/31/2017 10:16:16 PM,CYYT,0,8/31/2017 10:16:16 PM,CGWJG,ADSB,ATC,CYOW,I
66735303,D,CFSEP,CL60,I ,CYOW,32,8/31/2017 10:14:58 PM,CYYZ,0,8/31/2017 10:14:58 PM,CFSEP,ADSB PHONE 5144202999 TSA WAIVER 2017 INT 137544 CUSTOMS OVERFLIGHT EXEMPTION RVR 175 SAT 3212051433 E/0233 P/13 R/V S/M D/2 20 Y A/WHT RED GRY C/DELUCE,ATC,CYOW,I
66735320,A,CGMJF,C206,V ,CYOW,0,8/31/2017 10:14:30 PM,CYOW,32,8/31/2017 10:14:30 PM,CGMJF,OPS,ATC,CYOW,I
66735332,D,ACA463,E190,I ,CYOW,32,8/31/2017 10:13:02 PM,CYYZ,0,8/31/2017 10:13:02 PM,CFMZU,TCAS,ATC,CYOW,I
66735349,D,JZA452,CRJ2,I ,CYOW,32,8/31/2017 10:11:41 PM,KDCA,0,8/31/2017 10:11:41 PM,CFIJA,,ATC,CYOW,I
66735246,D,POE240,DH8D,I ,CYOW,32,8/31/2017 10:10:24 PM,CYTZ,0,8/31/2017 10:10:24 PM,CGLQZ,TCAS EQUIPPED,ATC,CYOW,I
66735216,A,ACA889,B763,I ,EGLL,0,8/31/2017 10:09:56 PM,CYOW,32,8/31/2017 10:09:56 PM,CFCAB,ADSB TCAS7.1,ATC,CYOW,I
66735244,D,JZA966,CRJ9,I ,CYOW,32,8/31/2017 10:07:31 PM,CYUL,0,8/31/2017 10:07:31 PM,CFTJZ,,ATC,CYOW,I
66735240,A,WJA368,B737,I ,CYYZ,0,8/31/2017 10:06:53 PM,CYOW,32,8/31/2017 10:06:53 PM,CGWAZ,,ATC,CYOW,I
66735019,A,ACA460,E190,I ,CYYZ,0,8/31/2017 10:01:22 PM,CYOW,32,8/31/2017 10:01:22 PM,CFMZW,TCAS,ATC,CYOW,I
66735036,A,CGLRG,C172,V ,CYOW,0,8/31/2017 9:58:29 PM,CYOW,4,8/31/2017 9:58:29 PM,CGLRG,PA  030,ATC,CYOW,I
66734801,D,CFDMO,BE76,I ,CYOW,32,8/31/2017 9:47:07 PM,CYOW,0,8/31/2017 9:47:07 PM,,,ATC,CYOW,I
66734653,A,ACA474,E190,I ,CYYZ,0,8/31/2017 9:45:10 PM,CYOW,32,8/31/2017 9:45:10 PM,CFMYV,TCAS,ATC,CYOW,I
66734660,D,ASQ4119,E45X,I ,CYOW,32,8/31/2017 9:43:16 PM,KEWR,0,8/31/2017 9:43:16 PM,N11109,,ATC,CYOW,I
66734647,A,WJA224,B737,I ,CYEG,0,8/31/2017 9:42:42 PM,CYOW,32,8/31/2017 9:42:42 PM,CFXWJ,,ATC,CYOW,I
66734517,A,POE241,DH8D,I ,CYTZ,0,8/31/2017 9:40:18 PM,CYOW,32,8/31/2017 9:40:18 PM,CGLQX,TCAS EQUIPPED,ATC,CYOW,I
66734484,D,ACA360,E190,I ,CYOW,32,8/31/2017 9:37:31 PM,CYUL,0,8/31/2017 9:37:31 PM,CFNAP,TCAS,ATC,CYOW,I
66734343,A,POE240,DH8D,I ,CYHZ,0,8/31/2017 9:35:18 PM,CYOW,32,8/31/2017 9:35:18 PM,CGLQZ,TCAS EQUIPPED,ATC,CYOW,I
66734423,D,CGPMR,C172,V ,CYOW,4,8/31/2017 9:35:04 PM,CYOW,0,8/31/2017 9:35:04 PM,CGPMR,PA  030,ATC,CYOW,I
66734349,D,ASQ3976,E45X,I ,CYOW,32,8/31/2017 9:32:43 PM,KORD,0,8/31/2017 9:32:43 PM,N17115,,ATC,CYOW,I
66734309,A,JZA851,CRJ2,I ,CYQM,0,8/31/2017 9:32:10 PM,CYOW,32,8/31/2017 9:32:10 PM,CGUJA,,ATC,CYOW,I
66734203,A,CFSEP,CL60,I ,EGAA,0,8/31/2017 9:29:22 PM,CYOW,32,8/31/2017 9:29:22 PM,CFSEP,ADSB PHONE 5144202999 TSA WAIVER 2017 INT 137544 CUSTOMS OVERFLIGHT EXEMPTION RVR 175 SAT 3212051433,ATC,CYOW,I
66734241,D,POE239,DH8D,I ,CYOW,32,8/31/2017 9:27:19 PM,CYHZ,0,8/31/2017 9:27:19 PM,CGLQO,TCAS EQUIPPED,ATC,CYOW,I
66734249,A,ACA340,A320,I ,CYVR,0,8/31/2017 9:26:52 PM,CYOW,32,8/31/2017 9:26:52 PM,CFKOJ,NRP TCAS,ATC,CYOW,I
66734113,D,POE238,DH8D,I ,CYOW,32,8/31/2017 9:24:56 PM,CYTZ,0,8/31/2017 9:24:56 PM,CGKQI,TCAS EQUIPPED,ATC,CYOW,I
66734096,A,JZA985,DH8D,I ,CYUL,0,8/31/2017 9:24:29 PM,CYOW,32,8/31/2017 9:24:29 PM,CFSRN,,ATC,CYOW,I
66734175,D,CFPWB,C525,I ,CYOW,32,8/31/2017 9:21:36 PM,CYXU,0,8/31/2017 9:21:36 PM,,ADSB,ATC,CYOW,I
66733933,A,WEN3470,DH8D,I ,CYYZ,0,8/31/2017 9:20:53 PM,CYOW,32,8/31/2017 9:20:53 PM,CFJWE,,ATC,CYOW,I
66733954,D,JZA527,CRJ9,I ,CYOW,32,8/31/2017 9:19:12 PM,CYWG,0,8/31/2017 9:19:12 PM,CFJJZ,,ATC,CYOW,I
66733918,A,JZA16,CRJ9,I ,CYXE,0,8/31/2017 9:18:36 PM,CYOW,32,8/31/2017 9:18:36 PM,CFTJZ,,ATC,CYOW,I
66733856,D,JZA984,DH8A,I ,CYOW,32,8/31/2017 9:11:38 PM,CYUL,0,8/31/2017 9:11:38 PM,CFJMG,,ATC,CYOW,I
66733707,A,JZA627,CRJ2,I ,CYYG,0,8/31/2017 9:06:36 PM,CYOW,32,8/31/2017 9:06:36 PM,CFIJA,,ATC,CYOW,I
66733683,D,LF4,A139,V ,CYOW,60,8/31/2017 9:05:54 PM,CYOW,60,8/31/2017 9:05:54 PM,CGYNH,MEDEVAC H083 015,ATC,CYOW,I
66733624,D,ACA461,E190,I ,CYOW,32,8/31/2017 9:03:40 PM,CYYZ,0,8/31/2017 9:03:40 PM,CFHNV,TCAS,ATC,CYOW,I
66733672,D,CGLRG,C172,V ,CYOW,4,8/31/2017 9:03:02 PM,CYOW,0,8/31/2017 9:03:02 PM,CGLRG,PA  030,ATC,CYOW,I
66733641,D,WJA369,B737,I ,CYOW,32,8/31/2017 9:01:57 PM,CYYZ,0,8/31/2017 9:01:57 PM,CGMWJ,ADSB,ATC,CYOW,I
66733527,A,ACA458,E190,I ,CYYZ,0,8/31/2017 9:00:52 PM,CYOW,32,8/31/2017 9:00:52 PM,CFMZU,TCAS,ATC,CYOW,I
66733367,D,JZA48,CRJ2,I ,CYOW,32,8/31/2017 8:56:07 PM,KBOS,0,8/31/2017 8:56:07 PM,CFDJA,,ATC,CYOW,I
66733391,D,EDV4028,CRJ2,I ,CYOW,32,8/31/2017 8:53:36 PM,KDTW,0,8/31/2017 8:53:36 PM,N8977A,,ATC,CYOW,I
66733250,A,ASQ4020,E45X,I ,KEWR,0,8/31/2017 8:49:08 PM,CYOW,32,8/31/2017 8:49:08 PM,N17115,,ATC,CYOW,I
66733277,A,CGLLM,C150,V ,CYOW,0,8/31/2017 8:48:51 PM,CYOW,4,8/31/2017 8:48:51 PM,CGLLM,PA  030,ATC,CYOW,I
66733136,A,POE239,DH8D,I ,CYTZ,0,8/31/2017 8:44:00 PM,CYOW,32,8/31/2017 8:44:00 PM,CGLQO,TCAS EQUIPPED,ATC,CYOW,I
66733154,A,ACA360,E190,I ,CYEG,0,8/31/2017 8:42:14 PM,CYOW,32,8/31/2017 8:42:14 PM,CFNAP,TCAS,ATC,CYOW,I
66732947,A,ASQ3984,E45X,I ,KORD,0,8/31/2017 8:40:30 PM,CYOW,32,8/31/2017 8:40:30 PM,N11109,,ATC,CYOW,I
66732935,A,MPE437,B733,I ,CYFB,0,8/31/2017 8:38:50 PM,CYOW,32,8/31/2017 8:38:50 PM,CGZCN,,ATC,CYOW,I
66732747,D,JZA956,CRJ9,I ,CYOW,32,8/31/2017 8:35:10 PM,CYUL,0,8/31/2017 8:35:10 PM,CFBJZ,,ATC,CYOW,I
66732724,A,JZA749,DH8A,I ,CYQB,29,8/31/2017 8:34:41 PM,CYOW,32,8/31/2017 8:34:41 PM,CFJMG,,ATC,CYOW,I
66732748,A,POE238,DH8D,I ,CYQM,0,8/31/2017 8:31:40 PM,CYOW,32,8/31/2017 8:31:40 PM,CGKQI,TCAS EQUIPPED,ATC,CYOW,I
66732701,A,FAB861,B734,I ,CYFB,0,8/31/2017 8:29:31 PM,CYOW,32,8/31/2017 8:29:31 PM,CFFNM,,ATC,CYOW,I
66732619,D,WEN3459,DH8D,I ,CYOW,32,8/31/2017 8:25:26 PM,CYYZ,0,8/31/2017 8:25:26 PM,CGJEN,,ATC,CYOW,I
66732651,D,CHETA07,AJET,I ,CYOW,32,8/31/2017 8:23:37 PM,CYBG,0,8/31/2017 8:23:37 PM,AJET20,,ATC,CYOW,I
66732465,D,ACA353,E190,I ,CYOW,32,8/31/2017 8:20:24 PM,CYYC,0,8/31/2017 8:20:24 PM,CFHJU,TCAS,ATC,CYOW,I
66732505,A,CFTMM,C150,V ,CYOW,32,8/31/2017 8:19:47 PM,CYOW,32,8/31/2017 8:19:47 PM,CFTMM,CCTS,ATC,CYOW,I
66732423,A,ACA839,B763,I ,EDDF,0,8/31/2017 8:16:43 PM,CYOW,32,8/31/2017 8:16:43 PM,CFTCA,ADSB TCAS7.1,ATC,CYOW,I
66732283,D,CFSDS,C750,I ,CYOW,32,8/31/2017 8:12:17 PM,CYYC,0,8/31/2017 8:12:17 PM,CFSDS,ADSB PHONE 0014102662266 E/0448 P/6 R/E S/M D/2 6 O A/WHT RED BLK C/TED NELSON,ATC,CYOW,I
66732141,D,POE236,DH8D,I ,CYOW,32,8/31/2017 8:10:49 PM,CYTZ,0,8/31/2017 8:10:49 PM,CGLQK,TCAS EQUIPPED,ATC,CYOW,I
66732219,A,CGQNF,C150,V ,CYOW,4,8/31/2017 8:09:23 PM,CYOW,4,8/31/2017 8:09:23 PM,CGQNF,CCTS,ATC,CYOW,I
66732197,D,CFTMM,C150,V ,CYOW,32,8/31/2017 8:09:14 PM,CYOW,32,8/31/2017 8:09:14 PM,CFTMM,CCTS,ATC,CYOW,L
66732196,A,CFTMM,C150,V ,CYOW,32,8/31/2017 8:09:14 PM,CYOW,32,8/31/2017 8:09:14 PM,CFTMM,CCTS,ATC,CYOW,L
66732033,D,ACA459,E190,I ,CYOW,32,8/31/2017 8:05:13 PM,CYYZ,0,8/31/2017 8:05:13 PM,CFHOS,TCAS,ATC,CYOW,I
66732062,D,CFTMM,C150,V ,CYOW,32,8/31/2017 8:04:22 PM,CYOW,32,8/31/2017 8:04:22 PM,CFTMM,CCTS,ATC,CYOW,L
66732061,A,CFTMM,C150,V ,CYOW,32,8/31/2017 8:04:22 PM,CYOW,32,8/31/2017 8:04:22 PM,CFTMM,CCTS,ATC,CYOW,L
66732069,D,CGQNF,C150,V ,CYOW,4,8/31/2017 8:02:20 PM,CYOW,4,8/31/2017 8:02:20 PM,CGQNF,CCTS,ATC,CYOW,L
66732068,A,CGQNF,C150,V ,CYOW,4,8/31/2017 8:02:20 PM,CYOW,4,8/31/2017 8:02:20 PM,CGQNF,CCTS,ATC,CYOW,L
66732046,A,ACA456,E190,I ,CYYZ,0,8/31/2017 8:01:56 PM,CYOW,32,8/31/2017 8:01:56 PM,CFHNV,TCAS,ATC,CYOW,I
66731884,A,CGDCC,E50P,I ,CYYZ,0,8/31/2017 8:01:08 PM,CYOW,32,8/31/2017 8:01:08 PM,CGDCC,,ATC,CYOW,I
66731947,D,CFTMM,C150,V ,CYOW,32,8/31/2017 7:58:37 PM,CYOW,32,8/31/2017 7:58:37 PM,CFTMM,CCTS,ATC,CYOW,L
66731946,A,CFTMM,C150,V ,CYOW,32,8/31/2017 7:58:37 PM,CYOW,32,8/31/2017 7:58:37 PM,CFTMM,CCTS,ATC,CYOW,L
66731818,D,CGQNF,C150,V ,CYOW,4,8/31/2017 7:56:07 PM,CYOW,4,8/31/2017 7:56:07 PM,CGQNF,CCTS,ATC,CYOW,L
66731817,A,CGQNF,C150,V ,CYOW,4,8/31/2017 7:56:07 PM,CYOW,4,8/31/2017 7:56:07 PM,CGQNF,CCTS,ATC,CYOW,L
66731785,A,WJA25,B737,I ,CYYT,0,8/31/2017 7:54:28 PM,CYOW,32,8/31/2017 7:54:28 PM,CGMWJ,ADSB,ATC,CYOW,I
66731778,D,JZA661,DH8A,I ,CYOW,32,8/31/2017 7:52:21 PM,CYXU,0,8/31/2017 7:52:21 PM,CGKON,,ATC,CYOW,I
66731708,D,CFTMM,C150,V ,CYOW,32,8/31/2017 7:50:45 PM,CYOW,32,8/31/2017 7:50:45 PM,CFTMM,CCTS,ATC,CYOW,L
66731707,A,CFTMM,C150,V ,CYOW,32,8/31/2017 7:50:45 PM,CYOW,32,8/31/2017 7:50:45 PM,CFTMM,CCTS,ATC,CYOW,L
66731739,A,LF4,A139,V ,CYOW,60,8/31/2017 7:50:05 PM,CYOW,60,8/31/2017 7:50:05 PM,CGYNH,MEDEVAC  NP3 015,ATC,CYOW,I
66731728,D,CGLLM,C150,V ,CYOW,4,8/31/2017 7:48:57 PM,CYOW,0,8/31/2017 7:48:57 PM,CGLLM,PA  030,ATC,CYOW,I
66731731,D,CGQNF,C150,V ,CYOW,4,8/31/2017 7:47:52 PM,CYOW,0,8/31/2017 7:47:52 PM,CGQNF,CCTS,ATC,CYOW,I
66731561,D,CFTMM,C150,V ,CYOW,32,8/31/2017 7:44:58 PM,CYOW,0,8/31/2017 7:44:58 PM,CFTMM,CCTS,ATC,CYOW,I
66731556,A,GZJB,C177,V ,CPF6,0,8/31/2017 7:44:44 PM,ZZZZ,4,8/31/2017 7:44:44 PM,,,ATC,CYOW,I
66731494,A,JZA845,CRJ9,I ,CYYT,0,8/31/2017 7:44:03 PM,CYOW,32,8/31/2017 7:44:03 PM,CFBJZ,,ATC,CYOW,I
66731536,A,CGLRG,C172,V ,CYOW,4,8/31/2017 7:43:56 PM,CYOW,4,8/31/2017 7:43:56 PM,CGLRG,CCTS,ATC,CYOW,I
66731543,O,CGMJF,C206,V ,CYOW,88A,8/31/2017 7:42:59 PM,CYOW,88A,8/31/2017 7:42:59 PM,CGMJF,ORLEANS 020,ATC,CYOW,O
