Message_Id,Movement_Type,Acid,AC_Type,IFR_VFR,Departure Airport,Departure Runway,Departure Date UTC,Arrival Airport,Arrival Runway,Arrival Date UTC,Civil Registration,Comments,Service Type,Site Code,Class
66797618,D,WJA1200,B736,I ,CYYZ,23,09/04/2017 11:11,KLGA,0,09/04/2017 11:11,CGWCY,,ATC,CYYZ,I
66797607,D,RPA3559,E75L,I ,CYYZ,23,09/04/2017 11:10,KORD,0,09/04/2017 11:10,N724YX,,ATC,CYYZ,I
66797608,A,WJA1201,B737,I ,KLGA,A,09/04/2017 11:09,CYYZ,24R,09/04/2017 11:09,CFTWJ,,ATC,CYYZ,I
66797605,D,AAL1259,MD83,I ,CYYZ,23,09/04/2017 11:09,KDFW,0,09/04/2017 11:09,N9624T,,ATC,CYYZ,I
66797596,D,ACA688,E190,I ,CYYZ,23,09/04/2017 11:08,CYYT,0,09/04/2017 11:08,CFLWK,TCAS,ATC,CYYZ,I
66797590,A,BWA602,B738,I ,TTPP,A,09/04/2017 11:08,CYYZ,24R,09/04/2017 11:08,9YJMC,ADSB,ATC,CYYZ,I
66797604,D,WJA427,B737,I ,CYYZ,23,09/04/2017 11:07,CYEG,0,09/04/2017 11:07,CFBWS,ADSB,ATC,CYYZ,I
66797601,D,WJA175,B737,I ,CYYZ,23,09/04/2017 11:06,CYWG,0,09/04/2017 11:06,CFWSX,,ATC,CYYZ,I
66797594,D,ACA501,E190,I ,CYYZ,23,09/04/2017 11:06,KORD,0,09/04/2017 11:06,CFHKA,TCAS,ATC,CYYZ,I
66797568,A,GGN7351,CRJ2,I ,KBWI,A,09/04/2017 11:05,CYYZ,24R,09/04/2017 11:05,CGOJA,,ATC,CYYZ,I
66797570,D,ACA1190,A321,I ,CYYZ,23,09/04/2017 11:05,CYHZ,0,09/04/2017 11:05,CGJWI,TCAS,ATC,CYYZ,I
66797573,D,AAL2449,A319,I ,CYYZ,23,09/04/2017 11:04,KMIA,0,09/04/2017 11:04,N90024,,ATC,CYYZ,I
66797567,A,GGN7338,CRJ1,I ,KCMH,A,09/04/2017 11:03,CYYZ,24R,09/04/2017 11:03,CFWRR,,ATC,CYYZ,I
66797572,D,CES208,B77W,I ,CYYZ,23,09/04/2017 11:02,ZSPD,0,09/04/2017 11:02,B7881,ADSB RTE ALTN PANC TCAS II DELAY DUE TO TECHNICAL TROUBLE OF MU207,ATC,CYYZ,I
66797586,A,ACA481,A320,I ,CYUL,A,09/04/2017 11:01,CYYZ,24R,09/04/2017 11:01,CFDSU,TCAS,ATC,CYYZ,I
66797571,A,WEN3504,DH8D,I ,CYXU,A,09/04/2017 11:01,CYYZ,23,09/04/2017 11:01,CFIWE,,ATC,CYYZ,I
66797537,A,JZA931,DH8D,I ,CYQM,A,09/04/2017 10:59,CYYZ,23,09/04/2017 10:59,CGSJZ,,ATC,CYYZ,I
66797551,A,JZA498,DH8D,I ,CYQG,A,09/04/2017 10:58,CYYZ,24R,09/04/2017 10:58,CGGND,,ATC,CYYZ,I
66797549,A,JZA602,DH8A,I ,CYSB,A,09/04/2017 10:57,CYYZ,23,09/04/2017 10:57,CGONX,,ATC,CYYZ,I
66797545,A,JZA640,DH8D,I ,CYXU,A,09/04/2017 10:56,CYYZ,24R,09/04/2017 10:56,CFSRY,,ATC,CYYZ,I
66797550,A,WJA730,B737,I ,CYVR,A,09/04/2017 10:54,CYYZ,23,09/04/2017 10:54,CFIWS,,ATC,CYYZ,I
66797541,D,ACA516,E190,I ,CYYZ,24R,09/04/2017 10:53,KBOS,0,09/04/2017 10:53,CFLWE,LAST TCAS,ATC,CYYZ,I
66797548,A,WJA516,B737,I ,CYLW,A,09/04/2017 10:53,CYYZ,23,09/04/2017 10:53,CGWSP,ADSB,ATC,CYYZ,I
66797554,A,ACA469,A320,I ,CYOW,A,09/04/2017 10:52,CYYZ,24L,09/04/2017 10:52,CGKOD,D4 TCAS,ATC,CYYZ,I
66797555,A,ACA605,A320,I ,CYHZ,A,09/04/2017 10:52,CYYZ,24L,09/04/2017 10:52,CFTJS,D4 TCAS,ATC,CYYZ,I
66797558,D,ENY3714,E145,I ,CYYZ,24R,09/04/2017 10:51,KLGA,0,09/04/2017 10:51,N676AE,RSTR FL250 MAX,ATC,CYYZ,I
66797547,A,ACA128,B763,I ,CYVR,A,09/04/2017 10:50,CYYZ,23,09/04/2017 10:50,CFXCA,ADSB NRP TCAS7.1,ATC,CYYZ,I
66797557,D,RPA3489,E75L,I ,CYYZ,24R,09/04/2017 10:49,KEWR,0,09/04/2017 10:49,N726YX,,ATC,CYYZ,I
66797561,A,ROU1854,A321,I ,KLAS,A,09/04/2017 10:48,CYYZ,24L,09/04/2017 10:48,CFJOU,D4 NRP TCAS OPERATED ON BEHALF OF ACA,ATC,CYYZ,I
66797542,A,JZA282,DH8A,I ,CYTS,A,09/04/2017 10:48,CYYZ,23,09/04/2017 10:48,CGONW,,ATC,CYYZ,I
66797556,A,ROU1709,A319,I ,CYYG,A,09/04/2017 10:47,CYYZ,24L,09/04/2017 10:47,CFYJH,D4 TCAS 7.1 OPERATED ON BEHALF OF ACA,ATC,CYYZ,I
66797546,D,ACA131,A321,I ,CYYZ,23,09/04/2017 10:46,CYYC,0,09/04/2017 10:46,CFJNX,NRP TCAS,ATC,CYYZ,I
66797520,A,WJA519,B736,I ,CYDF,A,09/04/2017 10:46,CYYZ,23,09/04/2017 10:46,CGEWJ,,ATC,CYYZ,I
66797485,A,JZA945,DH8D,I ,CYSJ,A,09/04/2017 10:45,CYYZ,24L,09/04/2017 10:45,CGGBF,D2,ATC,CYYZ,I
66797527,A,SKV7561,E170,I ,CYUL,A,09/04/2017 10:44,CYYZ,24L,09/04/2017 10:44,CFXJC,D2 TCAS SKV CALLSIGN MAPLE,ATC,CYYZ,I
66797503,D,ACA181,A321,I ,CYYZ,23,09/04/2017 10:44,CYVR,0,09/04/2017 10:44,CGITY,TCAS,ATC,CYYZ,I
66797506,A,WJA418,B738,I ,CYEG,A,09/04/2017 10:43,CYYZ,23,09/04/2017 10:43,CGWSV,,ATC,CYYZ,I
66797514,A,ACA689,E190,I ,CYYT,A,09/04/2017 10:43,CYYZ,24L,09/04/2017 10:43,CFMZB,D6 TCAS,ATC,CYYZ,I
66797526,A,WJA1103,B738,I ,KLAX,A,09/04/2017 10:43,CYYZ,24L,09/04/2017 10:43,CGWWJ,D4,ATC,CYYZ,I
66797525,D,DAL1997,B712,I ,CYYZ,23,09/04/2017 10:42,KMSP,0,09/04/2017 10:42,N977AT,,ATC,CYYZ,I
66797484,D,SKV7564,E170,I ,CYYZ,24R,09/04/2017 10:42,CYUL,0,09/04/2017 10:42,CFUJE,TCAS SKV CALLSIGN MAPLE,ATC,CYYZ,I
66797504,A,ACA190,A321,I ,CYYJ,A,09/04/2017 10:41,CYYZ,23,09/04/2017 10:41,CFGKP,NRP TCAS,ATC,CYYZ,I
66797488,D,ACA700,A320,I ,CYYZ,24R,09/04/2017 10:41,KLGA,0,09/04/2017 10:41,CFFWN,OK TCAS,ATC,CYYZ,I
66797479,A,AMX692,B738,I ,MMMX,A,09/04/2017 10:40,CYYZ,24L,09/04/2017 10:40,EIDRC,D6 TCAS EQUIPPED PLNS235CEC,ATC,CYYZ,I
66797528,A,JZA1,DH8A,I ,CYGK,A,09/04/2017 10:40,CYYZ,24L,09/04/2017 10:40,CFPON,,ATC,CYYZ,I
66797507,D,ACA161,A321,I ,CYYZ,23,09/04/2017 10:40,CYEG,0,09/04/2017 10:40,CGJVX,NRP TCAS,ATC,CYYZ,I
66797497,A,JZA674,DH8A,I ,CYYB,A,09/04/2017 10:39,CYYZ,23,09/04/2017 10:39,CGTAI,,ATC,CYYZ,I
66797495,D,SWG706,B738,I ,CYYZ,24R,09/04/2017 10:38,TNCA,0,09/04/2017 10:38,CGBZS,,ATC,CYYZ,I
66797499,D,ACA735,A321,I ,CYYZ,23,09/04/2017 10:38,KSFO,0,09/04/2017 10:38,CGJWO,NRP TCAS,ATC,CYYZ,I
66797518,A,ACA178,A321,I ,CYEG,A,09/04/2017 10:38,CYYZ,24L,09/04/2017 10:38,CFGKN,D6 TCAS,ATC,CYYZ,I
66797524,A,WJA1119,B738,I ,KLAS,A,09/04/2017 10:37,CYYZ,24L,09/04/2017 10:37,CFKRF,D4 ADSB,ATC,CYYZ,I
66797486,A,JZA953,DH8D,I ,CYFC,A,09/04/2017 10:37,CYYZ,24L,09/04/2017 10:37,CGYJZ,D4,ATC,CYYZ,I
66797511,A,ROU1703,A319,I ,CYDF,A,09/04/2017 10:37,CYYZ,24L,09/04/2017 10:37,CGBHR,D2 TCAS OPERATED ON BEHALF OF ACA,ATC,CYYZ,I
66797502,A,WEN3575,DH8D,I ,CYSB,A,09/04/2017 10:37,CYYZ,23,09/04/2017 10:37,CGKWE,,ATC,CYYZ,I
66797487,D,SKV7644,E170,I ,CYYZ,24R,09/04/2017 10:36,KEWR,0,09/04/2017 10:36,CFEJF,TCAS SKV CALLSIGN MAPLE,ATC,CYYZ,I
66797513,D,JZA641,DH8A,I ,CYYZ,23,09/04/2017 10:35,CYXU,0,09/04/2017 10:35,CGJIG,,ATC,CYYZ,I
66797489,A,JZA909,DH8D,I ,CYQB,A,09/04/2017 10:35,CYYZ,23,09/04/2017 10:35,CGJZH,,ATC,CYYZ,I
66797510,D,LOF4329,E145,I ,CYYZ,24R,09/04/2017 10:35,KDCA,0,09/04/2017 10:35,N621AE,TCAS,ATC,CYYZ,I
66797496,D,SWG815,B738,I ,CYYZ,24R,09/04/2017 10:34,CYYT,0,09/04/2017 10:34,CGFEH,,ATC,CYYZ,I
66797521,D,EDV4100,CRJ9,I ,CYYZ,24R,09/04/2017 10:33,KJFK,0,09/04/2017 10:33,N932XJ,,ATC,CYYZ,I
66797492,D,ACA789,A320,I ,CYYZ,23,09/04/2017 10:33,KLAX,0,09/04/2017 10:33,CFKPT,NRP TCAS,ATC,CYYZ,I
66797493,D,SWG511,B738,I ,CYYZ,24R,09/04/2017 10:32,MMUN,0,09/04/2017 10:32,CGLRN,,ATC,CYYZ,I
66797515,D,WJA653,B737,I ,CYYZ,23,09/04/2017 10:32,CYYC,0,09/04/2017 10:32,CFKIW,ADSB,ATC,CYYZ,I
66797512,A,SKV7625,E170,I ,CYQX,A,09/04/2017 10:32,CYYZ,23,09/04/2017 10:32,CFRQM,TCAS SKV CALLSIGN MAPLE,ATC,CYYZ,I
66797483,D,ROU1810,A321,I ,CYYZ,24R,09/04/2017 10:31,MMUN,0,09/04/2017 10:31,CFJOK,NRP TCAS OPERATED ON BEHALF OF ACA,ATC,CYYZ,I
66797522,D,DAL2551,B712,I ,CYYZ,24R,09/04/2017 10:30,KATL,0,09/04/2017 10:30,N975AT,,ATC,CYYZ,I
66797482,D,ROU1754,A319,I ,CYYZ,24R,09/04/2017 10:30,MUCC,0,09/04/2017 10:30,CGBIJ,TCAS OPERATED ON BEHALF OF ACA,ATC,CYYZ,I
66797517,A,ACA158,A321,I ,CYYC,A,09/04/2017 10:11,CYYZ,23,09/04/2017 10:11,CGJWN,TCAS,ATC,CYYZ,I
66797500,A,ACA471,E190,I ,CYOW,A,09/04/2017 10:07,CYYZ,23,09/04/2017 10:07,CFHNL,TCAS,ATC,CYYZ,I
66797478,A,AIJ2830,A320,I ,MMMX,A,09/04/2017 9:58,CYYZ,23,09/04/2017 9:58,XARBA,TCAS EQUIPPED PLNS1D598D,ATC,CYYZ,I
66797451,A,WJA426,B737,I ,CYEG,A,09/04/2017 9:54,CYYZ,23,09/04/2017 9:54,CGWSU,,ATC,CYYZ,I
66797450,A,WJA652,B738,I ,CYYC,A,09/04/2017 9:52,CYYZ,23,09/04/2017 9:52,CGWSZ,ADSB,ATC,CYYZ,I
66797461,A,ACA1132,E190,I ,CYXE,A,09/04/2017 9:48,CYYZ,23,09/04/2017 9:48,CFLWK,TCAS,ATC,CYYZ,I
66797449,A,WJA724,B737,I ,CYVR,A,09/04/2017 9:46,CYYZ,23,09/04/2017 9:46,CGWJO,,ATC,CYYZ,I
66797458,A,ACA788,B763,I ,KLAX,A,09/04/2017 9:44,CYYZ,23,09/04/2017 9:44,CFCAF,ADSB NRP TCAS7.1,ATC,CYYZ,I
66797457,A,ACA1110,E190,I ,CYQR,A,09/04/2017 9:40,CYYZ,23,09/04/2017 9:40,CFNAN,TCAS,ATC,CYYZ,I
66797456,A,ACA156,A321,I ,CYYC,A,09/04/2017 9:35,CYYZ,23,09/04/2017 9:35,CGJWD,TCAS,ATC,CYYZ,I
66797446,A,WJA308,B737,I ,CYMM,A,09/04/2017 9:34,CYYZ,23,09/04/2017 9:34,CGGWJ,,ATC,CYYZ,I
66797455,A,ROU1983,A319,I ,MMMX,A,09/04/2017 9:33,CYYZ,23,09/04/2017 9:33,CFYJP,TCAS 7.1 OPERATED ON BEHALF OF ACA PLNS24231,ATC,CYYZ,I
66797445,A,ACA126,B77W,I ,CYVR,A,09/04/2017 9:30,CYYZ,23,09/04/2017 9:30,CFIVW,ADSB NRP TCAS 7.1,ATC,CYYZ,I
66797452,A,ACA176,A319,I ,CYEG,A,09/04/2017 9:22,CYYZ,23,09/04/2017 9:22,CGARG,TCAS,ATC,CYYZ,I
66797435,A,ACA47,B789,I ,VABB,A,09/04/2017 9:18,CYYZ,23,09/04/2017 9:18,CFRSR,ADSB TC,ATC,CYYZ,I
66797439,A,ACA093,B789,I ,SCEL,A,09/04/2017 9:05,CYYZ,23,09/04/2017 9:05,CFGEI,ADSB TCAS 7.1,ATC,CYYZ,I
66797440,A,ACA091,B789,I ,SBGR,A,09/04/2017 8:57,CYYZ,23,09/04/2017 8:57,CFRTG,ADSB NRP TCAS 7 1 CYYZACAW,ATC,CYYZ,I
66797436,A,ACA43,B789,I ,VIDP,A,09/04/2017 8:55,CYYZ,23,09/04/2017 8:55,CFRSE,ADSB TCAS 7 1,ATC,CYYZ,I
66797437,A,ACA57,B789,I ,OMDB,A,09/04/2017 8:53,CYYZ,23,09/04/2017 8:53,CFNOG,ADSB TCAS 7 1 GCAPACA0118 YK 2K08N29070SKR,ATC,CYYZ,I
66797438,A,CES207,B773,I ,PANC,A,09/04/2017 8:34,CYYZ,23,09/04/2017 8:34,B7881,ADSB TCAS II MU207 ALTERNATE AT PANC,ATC,CYYZ,I
66797132,D,CPA829,B77W,I ,CYYZ,23,09/04/2017 6:03,VHHH,0,09/04/2017 6:03,BKQO,ADSB ACAS II FLEXIBLE OPERATION,ATC,CYYZ,I
66797131,D,EVA035,B77W,I ,CYYZ,23,09/04/2017 6:01,RCTP,0,09/04/2017 6:01,B16729,ADSB TCAS II,ATC,CYYZ,I
66797055,D,CSN312,B77W,I ,CYYZ,23,09/04/2017 5:29,ZGGG,0,09/04/2017 5:29,B2029,ADSB ACASII,ATC,CYYZ,I
66797047,A,ACA786,A320,I ,KLAX,A,09/04/2017 5:22,CYYZ,23,09/04/2017 5:22,CFZUB,TCAS,ATC,CYYZ,I
66797019,D,BWA78,B738,I ,CYYZ,23,09/04/2017 5:18,MKJP,0,09/04/2017 5:18,9YJMF,,ATC,CYYZ,I
66797011,D,AMX617,B738,I ,CYYZ,23,09/04/2017 5:13,MMMX,0,09/04/2017 5:13,XAAMJ,,ATC,CYYZ,I
66797005,A,ACA124,A321,I ,CYVR,A,09/04/2017 5:05,CYYZ,23,09/04/2017 5:05,CFJNX,NRP TCAS,ATC,CYYZ,I
66796974,A,SWG423,B738,I ,MDPC,A,09/04/2017 4:59,CYYZ,23,09/04/2017 4:59,CGLRN,,ATC,CYYZ,I
66796985,A,ACA750,A321,I ,KSFO,A,09/04/2017 4:56,CYYZ,23,09/04/2017 4:56,CGITY,NRP TCAS,ATC,CYYZ,I
66796969,D,JZA547,DH8D,I ,CYYZ,23,09/04/2017 4:52,CYQT,0,09/04/2017 4:52,CGGFJ,,ATC,CYYZ,I
66796938,A,ACA122,A321,I ,CYVR,A,09/04/2017 4:43,CYYZ,23,09/04/2017 4:43,CGJWO,NRP TCAS,ATC,CYYZ,I
66796934,A,CMP470,B738,I ,MPTO,A,09/04/2017 4:40,CYYZ,23,09/04/2017 4:40,HP1822,TCAS,ATC,CYYZ,I
66796918,D,SKV7562,E170,I ,CYYZ,23,09/04/2017 4:37,CYUL,0,09/04/2017 4:37,CFEIX,TCAS SKV CALLSIGN MAPLE,ATC,CYYZ,I
66796929,A,DAL1976,B712,I ,KATL,A,09/04/2017 4:37,CYYZ,23,09/04/2017 4:37,N977AT,,ATC,CYYZ,I
66796901,D,ACA472,E190,I ,CYYZ,23,09/04/2017 4:30,CYOW,0,09/04/2017 4:30,CFMZU,TCAS,ATC,CYYZ,I
66796895,D,ACA430,A320,I ,CYYZ,23,09/04/2017 4:29,CYUL,0,09/04/2017 4:29,CFDCA,TCAS,ATC,CYYZ,I
66796889,A,ACA154,A320,I ,CYYC,A,09/04/2017 4:29,CYYZ,23,09/04/2017 4:29,CFFWN,TCAS,ATC,CYYZ,I
66796865,D,ROU1916,B763,I ,CYYZ,23,09/04/2017 4:24,LPPT,0,09/04/2017 4:24,CFMWQ,ADSB TCAS 7.1 OPERATED ON BEHALF OF ACA,ATC,CYYZ,I
66796864,D,ROU1908,B763,I ,CYYZ,23,09/04/2017 4:22,EIDW,0,09/04/2017 4:22,CGDUZ,ADSB TCAS 7.1OPERATED ON BEHALF OF ACA,ATC,CYYZ,I
66796862,A,TSC829,B738,I ,MDPC,A,09/04/2017 4:21,CYYZ,23,09/04/2017 4:21,CFYQO,CALLSIGN AIR TRANSAT TCAS RVR 175,ATC,CYYZ,I
66796840,D,TAP262,A332,I ,CYYZ,23,09/04/2017 4:15,LPPT,0,09/04/2017 4:15,CSTON,ADSB,ATC,CYYZ,I
66796835,A,WJA722,B736,I ,CYVR,A,09/04/2017 4:15,CYYZ,23,09/04/2017 4:15,CGWCY,,ATC,CYYZ,I
66796826,D,TSC340,A310,I ,CYYZ,23,09/04/2017 4:13,EHAM,0,09/04/2017 4:13,CGSAT,ADSB TCAS AGCS EQUIPPED CALLSIGN AIR TRANSAT RVR/175,ATC,CYYZ,I
66796831,A,WJA676,B737,I ,CYYC,A,09/04/2017 4:12,CYYZ,23,09/04/2017 4:12,CGMWJ,ADSB,ATC,CYYZ,I
66796825,A,N340CX,GLF4,I ,KBTV,A,09/04/2017 4:10,CYYZ,23,09/04/2017 4:10,N340CX,,ATC,CYYZ,I
66796801,D,FDX9121,DC10,I ,CYYZ,23,09/04/2017 4:08,KMEM,0,09/04/2017 4:08,N319FE,ADSB TCAS EQUIPPED,ATC,CYYZ,I
66796820,A,ROU1836,A321,I ,KPHX,A,09/04/2017 4:08,CYYZ,23,09/04/2017 4:08,CFJOK,NRP TCAS OPERATED ON BEHALF OF ACA,ATC,CYYZ,I
66796780,A,JZA949,DH8D,I ,CYSJ,A,09/04/2017 4:03,CYYZ,23,09/04/2017 4:03,CGGFJ,,ATC,CYYZ,I
66796787,A,ACA274,A321,I ,CYWG,A,09/04/2017 4:01,CYYZ,23,09/04/2017 4:01,CGJWI,TCAS,ATC,CYYZ,I
66796751,A,AAL1359,A319,I ,KMIA,A,09/04/2017 4:00,CYYZ,24R,09/04/2017 4:00,N90024,,ATC,CYYZ,I
66796749,A,SWG219,B738,I ,MUSC,A,09/04/2017 3:57,CYYZ,24R,09/04/2017 3:57,CGFEH,,ATC,CYYZ,I
66796750,D,SVW37CE,A319,I ,CYYZ,23,09/04/2017 3:56,EFHK,0,09/04/2017 3:56,LXMCO,ADSB ASL ASLEFHKAGN0467000 SATPHONE 001 410 571 7652 NOIS E CHAP 4 LVTO125,ATC,CYYZ,I
66796746,A,RPA4461,E75S,I ,KCLT,A,09/04/2017 3:55,CYYZ,24R,09/04/2017 3:55,N132HQ,,ATC,CYYZ,I
66796720,D,TSC764,A332,I ,CYYZ,23,09/04/2017 3:54,LPPR,0,09/04/2017 3:54,CGTSJ,ADSB TCAS AGCS CALLSING AIRTRANSAT RVR/175,ATC,CYYZ,I
66796726,D,JZA291,DH8A,I ,CYYZ,33R,09/04/2017 3:52,CYTS,0,09/04/2017 3:52,CGONW,,ATC,CYYZ,I
66796727,D,JZA657,DH8D,I ,CYYZ,33R,09/04/2017 3:51,CYXU,0,09/04/2017 3:51,CFSRY,,ATC,CYYZ,I
66796688,A,HRT086,LJ45,I ,KLGA,A,09/04/2017 3:42,CYYZ,23,09/04/2017 3:42,CGMRO,CALLSIGN CHARTRIGHT,ATC,CYYZ,I
66796702,A,WJA718,B738,I ,CYVR,A,09/04/2017 3:40,CYYZ,24R,09/04/2017 3:40,CGWSR,,ATC,CYYZ,I
66796668,A,WJA442,B737,I ,CYEG,A,09/04/2017 3:39,CYYZ,24R,09/04/2017 3:39,CFJWS,,ATC,CYYZ,I
66796667,A,WJA442,B737,I ,CYEG,A,09/04/2017 3:38,CYYZ,24R,09/04/2017 3:38,CFJWS,,ATC,CYYZ,I
66796659,D,ACA858,B77W,I ,CYYZ,23,09/04/2017 3:37,EGLL,0,09/04/2017 3:37,CFIVM,ADSB NRP TCAS 7.1,ATC,CYYZ,I
66796664,A,ASH6085,E75L,I ,KIAD,A,09/04/2017 3:37,CYYZ,24R,09/04/2017 3:37,N86347,,ATC,CYYZ,I
66796652,D,JZA679,DH8A,I ,CYYZ,23,09/04/2017 3:34,CYYB,0,09/04/2017 3:34,CGTAI,,ATC,CYYZ,I
66796649,A,WJA895,B736,I ,CYHZ,A,09/04/2017 3:32,CYYZ,24R,09/04/2017 3:32,CGWSK,,ATC,CYYZ,I
66796646,D,JZA615,DH8A,I ,CYYZ,23,09/04/2017 3:30,CYSB,0,09/04/2017 3:30,CGONX,,ATC,CYYZ,I
66796624,A,ACA1128,E190,I ,CYXE,A,09/04/2017 3:29,CYYZ,24R,09/04/2017 3:29,CFMZD,TCAS,ATC,CYYZ,I
66796618,D,ACA092,B789,I ,CYYZ,23,09/04/2017 3:28,SCEL,0,09/04/2017 3:28,CFGHZ,ADSB TCAS 7.1,ATC,CYYZ,I
66796632,A,ROU1643,A319,I ,KMIA,A,09/04/2017 3:27,CYYZ,24R,09/04/2017 3:27,CGBIJ,TCAS OPERATED ON BEHALF OF ACA,ATC,CYYZ,I
66796616,D,ACA470,A320,I ,CYYZ,23,09/04/2017 3:26,CYOW,0,09/04/2017 3:26,CFGJI,TCAS,ATC,CYYZ,I
66796625,D,WJA598,B737,I ,CYYZ,23,09/04/2017 3:26,CYUL,0,09/04/2017 3:26,CGTWS,,ATC,CYYZ,I
66796621,D,WJA535,B738,I ,CYYZ,23,09/04/2017 3:25,CYWG,0,09/04/2017 3:25,CGYSD,ADSB,ATC,CYYZ,I
66796596,A,SWG685,B738,I ,MUVR,A,09/04/2017 3:25,CYYZ,24R,09/04/2017 3:25,CGBZS,,ATC,CYYZ,I
66796599,D,ACA090,B789,I ,CYYZ,23,09/04/2017 3:23,SBGR,0,09/04/2017 3:23,CFGEO,ADSB TCAS 7.1,ATC,CYYZ,I
66796610,A,DAL1556,B712,I ,KMSP,A,09/04/2017 3:23,CYYZ,24R,09/04/2017 3:23,N975AT,,ATC,CYYZ,I
66796598,D,ACA698,A319,I ,CYYZ,23,09/04/2017 3:22,CYYT,0,09/04/2017 3:22,CGBIP,TCAS,ATC,CYYZ,I
66796604,D,JZA928,DH8D,I ,CYYZ,23,09/04/2017 3:21,CYQB,0,09/04/2017 3:21,CGJZK,,ATC,CYYZ,I
66796603,D,JZA875,DH8D,I ,CYYZ,23,09/04/2017 3:21,CYQG,0,09/04/2017 3:21,CGGND,,ATC,CYYZ,I
66796582,D,WJA374,B737,I ,CYYZ,23,09/04/2017 3:20,CYOW,0,09/04/2017 3:20,CGWBT,,ATC,CYYZ,I
66796568,D,THY18A,B77W,I ,CYYZ,23,09/04/2017 3:18,LTBA,0,09/04/2017 3:18,TCJJH,ADSB TCAS EQUIPPED THY18 RVR/75,ATC,CYYZ,I
66796573,D,ACA129,B763,I ,CYYZ,23,09/04/2017 3:16,CYVR,0,09/04/2017 3:16,CFCAG,ADSB NRP TCAS7.1,ATC,CYYZ,I
66796574,D,ACA273,A321,I ,CYYZ,23,09/04/2017 3:15,CYWG,0,09/04/2017 3:15,CFGKZ,TCAS,ATC,CYYZ,I
66796542,D,ACA177,A320,I ,CYYZ,23,09/04/2017 3:14,CYEG,0,09/04/2017 3:14,CFKCO,TCAS,ATC,CYYZ,I
66796557,A,RPA3470,E170,I ,KIAH,A,09/04/2017 3:14,CYYZ,24R,09/04/2017 3:14,N638RW,,ATC,CYYZ,I
66796543,D,ACA1107,E190,I ,CYYZ,23,09/04/2017 3:13,CYQR,0,09/04/2017 3:13,CFNAN,TCAS,ATC,CYYZ,I
66796531,A,SKV7668,E170,I ,KDFW,A,09/04/2017 3:10,CYYZ,24R,09/04/2017 3:10,CFRQW,NRP TCAS SKV CALLSIGN MAPLE,ATC,CYYZ,I
66796519,D,ACA626,A321,I ,CYYZ,23,09/04/2017 3:08,CYHZ,0,09/04/2017 3:08,CGIUE,TCAS,ATC,CYYZ,I
66796517,A,BWA79,B738,I ,MKJP,A,09/04/2017 3:07,CYYZ,24R,09/04/2017 3:07,9YJMF,,ATC,CYYZ,I
66796520,D,ACA157,A320,I ,CYYZ,23,09/04/2017 3:05,CYYC,0,09/04/2017 3:05,CFGYS,TCAS,ATC,CYYZ,I
66796508,A,ACA7081,A320,I ,KBOS,A,09/04/2017 3:04,CYYZ,24R,09/04/2017 3:04,CFKPT,TCAS,ATC,CYYZ,I
66796511,D,ACA1131,E190,I ,CYYZ,23,09/04/2017 3:03,CYXE,0,09/04/2017 3:03,CFMZW,TCAS,ATC,CYYZ,I
66796507,A,SKV7605,E170,I ,KEWR,A,09/04/2017 3:02,CYYZ,24R,09/04/2017 3:02,CFUJE,TCAS SKV CALLSIGN MAPLE,ATC,CYYZ,I
66796438,A,AMX616,B738,I ,MMMX,A,09/04/2017 2:58,CYYZ,24R,09/04/2017 2:58,XAAMJ,TCAS EQUIPPED PLNS21AB3E,ATC,CYYZ,I
66796458,D,JZA944,DH8D,I ,CYYZ,23,09/04/2017 2:57,CYQM,0,09/04/2017 2:57,CGGFP,,ATC,CYYZ,I
66796425,D,BWA601,B738,I ,CYYZ,23,09/04/2017 2:55,TTPP,0,09/04/2017 2:55,9YMBJ,,ATC,CYYZ,I
66796431,A,ROU1895,A321,I ,KTPA,A,09/04/2017 2:55,CYYZ,24R,09/04/2017 2:55,CFJQH,TCAS OPERATED ON BEHALF OF ACA,ATC,CYYZ,I
66796429,D,JZA972,DH8D,I ,CYYZ,23,09/04/2017 2:54,CYSJ,0,09/04/2017 2:54,CGGBF,,ATC,CYYZ,I
66796411,A,ROU1817,A319,I ,MYNN,A,09/04/2017 2:53,CYYZ,24R,09/04/2017 2:53,CFYNS,TCAS OPERATED ON BEHALF OF ACA,ATC,CYYZ,I
66796422,A,EDV4072,CRJ9,I ,KJFK,A,09/04/2017 2:52,CYYZ,24R,09/04/2017 2:52,N932XJ,,ATC,CYYZ,I
66796409,D,PAL119,B77W,I ,CYYZ,23,09/04/2017 2:51,CYVR,0,09/04/2017 2:51,RPC7773,ADSB TCAS EQUIPPED C/ E/0618 P/TBN R/UVE S/M J/LF D/8 502 C SILVER A/WHITE,ATC,CYYZ,I
66796426,A,WJA536,B737,I ,CYWG,A,09/04/2017 2:50,CYYZ,24R,09/04/2017 2:50,CFKIW,ADSB,ATC,CYYZ,I
66796388,A,ROU1696,A319,I ,CYXX,A,09/04/2017 2:48,CYYZ,24R,09/04/2017 2:48,CFYJG,TCAS 7.1 OPERATED ON BEHALF OF ACA,ATC,CYYZ,I
66796394,A,ACA514,E190,I ,KORD,A,09/04/2017 2:47,CYYZ,24R,09/04/2017 2:47,CFHKI,TCAS,ATC,CYYZ,I
